# Data Analysis 
# Generated on: 2025-06-18 17:00:50
# Columns: Step, NS=0/MS=1, Time_Elapsed_s, Total_energy_calls, U_max
#
20040    1        194.784487   1500005040.0 15.296404   
20050    1        194.786008   1500005050.0 15.289459   
20060    1        194.787544   1500005060.0 15.281837   
20070    1        194.789047   1500005070.0 15.261460   
20080    1        194.790518   1500005080.0 15.248631   
20090    1        194.792013   1500005090.0 15.239147   
20100    1        194.793509   1500005100.0 15.235156   
20110    1        194.795022   1500005110.0 15.223998   
20120    1        194.796546   1500005120.0 15.215300   
20130    1        194.798382   1500005130.0 15.206738   
20140    1        194.799931   1500005140.0 15.197918   
20150    1        194.801438   1500005150.0 15.194555   
20160    1        194.802933   1500005160.0 15.183457   
20170    1        194.804411   1500005170.0 15.179234   
20180    1        194.805948   1500005180.0 15.169491   
20190    1        194.807472   1500005190.0 15.159885   
20200    1        194.808981   1500005200.0 15.149826   
20210    1        194.810500   1500005210.0 15.144276   
20220    1        194.811967   1500005220.0 15.140096   
20230    1        194.813476   1500005230.0 15.131404   
20240    1        194.814960   1500005240.0 15.117380   
20250    1        194.816420   1500005250.0 15.105810   
20260    1        194.817917   1500005260.0 15.094322   
20270    1        194.819395   1500005270.0 15.087338   
20280    1        194.820894   1500005280.0 15.077677   
20290    1        194.822375   1500005290.0 15.071318   
20300    1        194.823891   1500005300.0 15.063818   
20310    1        194.825391   1500005310.0 15.054028   
20320    1        194.826872   1500005320.0 15.044533   
20330    1        194.828385   1500005330.0 15.034389   
20340    1        194.829891   1500005340.0 15.025206   
20350    1        194.831353   1500005350.0 15.015020   
20360    1        194.832812   1500005360.0 15.003370   
20370    1        194.834282   1500005370.0 14.990673   
20380    1        194.835738   1500005380.0 14.979907   
20390    1        194.837590   1500005390.0 14.966801   
20400    1        194.839110   1500005400.0 14.953028   
20410    1        194.840782   1500005410.0 14.941584   
20420    1        194.843252   1500005420.0 14.934025   
20430    1        194.856680   1500005430.0 14.931335   
20440    1        194.858598   1500005440.0 14.922395   
20450    1        194.860483   1500005450.0 14.917118   
20460    1        194.862377   1500005460.0 14.907728   
20470    1        194.864464   1500005470.0 14.902775   
20480    1        194.866944   1500005480.0 14.888552   
20490    1        194.868876   1500005490.0 14.880229   
20500    1        194.870764   1500005500.0 14.872676   
20510    1        194.873079   1500005510.0 14.866957   
20520    1        194.875554   1500005520.0 14.858011   
20530    1        194.881749   1500005530.0 14.847230   
20540    1        194.883676   1500005540.0 14.840767   
20550    1        194.885594   1500005550.0 14.826229   
20560    1        194.890746   1500005560.0 14.816387   
20570    1        194.892317   1500005570.0 14.811719   
20580    1        194.893862   1500005580.0 14.801110   
20590    1        194.895387   1500005590.0 14.796198   
20600    1        194.897459   1500005600.0 14.788665   
20610    1        194.899037   1500005610.0 14.778457   
20620    1        194.900850   1500005620.0 14.770085   
20630    1        194.902724   1500005630.0 14.767145   
20640    1        194.904636   1500005640.0 14.758398   
20650    1        194.906551   1500005650.0 14.745815   
20660    1        194.908431   1500005660.0 14.736912   
20670    1        194.910298   1500005670.0 14.722666   
20680    1        194.921581   1500005680.0 14.718564   
20690    1        194.923058   1500005690.0 14.707508   
20700    1        194.924945   1500005700.0 14.694923   
20710    1        194.937583   1500005710.0 14.687185   
20720    1        194.939577   1500005720.0 14.673388   
20730    1        194.941501   1500005730.0 14.666443   
20740    1        194.945018   1500005740.0 14.658203   
20750    1        194.946959   1500005750.0 14.648268   
20760    1        194.948867   1500005760.0 14.641188   
20770    1        194.950363   1500005770.0 14.632378   
20780    1        194.955735   1500005780.0 14.625318   
20790    1        194.957233   1500005790.0 14.614944   
20800    1        194.958715   1500005800.0 14.611035   
20810    1        194.960194   1500005810.0 14.601222   
20820    1        194.961946   1500005820.0 14.592766   
20830    1        194.963878   1500005830.0 14.584045   
20840    1        194.966109   1500005840.0 14.575567   
20850    1        194.968085   1500005850.0 14.571072   
20860    1        194.969978   1500005860.0 14.561783   
20870    1        194.971821   1500005870.0 14.553803   
20880    1        194.985436   1500005880.0 14.549696   
20890    1        194.987365   1500005890.0 14.542610   
20900    1        194.989282   1500005900.0 14.534426   
